,tracks,track_id,genre_top,genre_top_cat
15195,15,24422,Hip-Hop,3
15196,15,24423,Hip-Hop,3
15197,15,24424,Hip-Hop,3
15198,15,24425,Hip-Hop,3
15199,15,24426,Hip-Hop,3
15200,15,24427,Hip-Hop,3
15201,15,24428,Hip-Hop,3
15202,15,24429,Hip-Hop,3
15203,15,24430,Hip-Hop,3
15204,15,24431,Hip-Hop,3
15205,15,24432,Hip-Hop,3
15257,17,24512,Experimental,1
15260,17,24515,Experimental,1
15266,17,24521,Experimental,1
15269,17,24524,Experimental,1
15387,10,24698,International,5
15388,10,24699,International,5
15389,10,24700,International,5
15390,10,24701,International,5
15391,10,24702,International,5
15404,6,24717,International,5
15405,6,24720,International,5
15410,6,24739,International,5
15412,6,24741,International,5
15413,6,24742,International,5
15416,5,24745,International,5
15417,5,24746,International,5
15418,5,24747,International,5
15419,5,24748,International,5
15420,5,24749,International,5
15487,2,24842,International,5
15526,23,24898,Experimental,1
15527,23,24899,Experimental,1
15529,23,24901,Experimental,1
15539,23,24912,Experimental,1
15542,23,24915,Experimental,1
15544,23,24917,Experimental,1
15587,47,24963,Experimental,1
15599,47,24975,Experimental,1
15606,47,24983,Experimental,1
15640,6,25028,International,5
15641,6,25029,International,5
15642,6,25030,International,5
15643,6,25031,International,5
15644,6,25032,International,5
15645,6,25033,International,5
15664,1,25055,Pop,6
15666,1,25063,Experimental,1
15668,1,25066,Electronic,0
15691,17,25104,Pop,6
15704,17,25124,Pop,6
15745,6,25215,International,5
15746,6,25216,International,5
15750,9,25227,International,5
15755,9,25232,International,5
15756,9,25233,International,5
15757,9,25234,International,5
15758,9,25235,International,5
15813,24,25324,Experimental,1
15862,31,25378,Electronic,0
15886,11,25601,International,5
15888,11,25603,International,5
15890,11,25605,International,5
15891,11,25606,International,5
15893,11,25608,International,5
15894,11,25609,International,5
15926,3,25668,International,5
15927,3,25669,International,5
15928,3,25670,International,5
16006,10,25795,International,5
16007,10,25796,International,5
16008,10,25797,International,5
16013,10,25802,International,5
16015,10,25804,International,5
16135,22,26007,Hip-Hop,3
16136,22,26008,Hip-Hop,3
16137,22,26010,Hip-Hop,3
16138,22,26011,Hip-Hop,3
16139,22,26012,Hip-Hop,3
16140,22,26013,Hip-Hop,3
16141,22,26014,Hip-Hop,3
16143,22,26016,Hip-Hop,3
16144,22,26017,Hip-Hop,3
16147,22,26020,Hip-Hop,3
16148,22,26021,Hip-Hop,3
16149,22,26022,Hip-Hop,3
16152,22,26025,Hip-Hop,3
16153,22,26026,Hip-Hop,3
16161,3,26034,Hip-Hop,3
16162,3,26035,Hip-Hop,3
16163,3,26036,Hip-Hop,3
16183,11,26169,Pop,6
16188,11,26174,Pop,6
16250,2,26298,Pop,6
16253,1,26301,Experimental,1
16254,2,26302,Folk,2
16259,1,26307,Experimental,1
16267,2,26322,Experimental,1
16333,7,26464,Folk,2
16334,7,26465,Folk,2
16335,7,26466,Folk,2
16417,31,26583,Experimental,1
16434,31,26600,Experimental,1
16439,31,26605,Experimental,1
16458,11,26629,Electronic,0
16466,6,26638,Rock,7
16467,6,26639,Rock,7
16468,6,26640,Rock,7
16469,6,26641,Rock,7
16470,6,26642,Rock,7
16471,6,26643,Rock,7
16478,9,26651,Electronic,0
16479,9,26652,Electronic,0
16480,9,26653,Electronic,0
16481,9,26654,Electronic,0
16482,9,26655,Electronic,0
16483,9,26656,Electronic,0
16484,9,26657,Electronic,0
16485,9,26658,Electronic,0
16486,9,26659,Electronic,0
16501,10,26674,Rock,7
16508,10,26681,Rock,7
16576,26,26754,Pop,6
16587,26,26765,Pop,6
16646,11,26859,Electronic,0
16647,11,26861,Electronic,0
16674,5,26902,Electronic,0
16676,5,26904,Electronic,0
16677,2,26905,Electronic,0
16678,5,26906,Electronic,0
16766,5,27164,Pop,6
16779,4,27177,Electronic,0
16796,8,27194,International,5
16797,8,27195,International,5
16799,8,27197,International,5
16800,8,27198,International,5
16834,1,27258,Folk,2
16940,4,27406,Electronic,0
16981,3,27454,Experimental,1
16982,3,27455,Experimental,1
16983,3,27456,Experimental,1
17054,6,27547,Pop,6
17055,6,27548,Pop,6
17056,6,27549,Pop,6
17057,6,27550,Pop,6
17058,6,27551,Pop,6
17059,6,27552,Pop,6
17098,5,27609,International,5
17099,5,27610,International,5
17100,5,27611,International,5
17101,5,27612,International,5
17102,5,27613,International,5
17115,3,27667,Electronic,0
17121,16,27673,Electronic,0
17216,12,27797,Pop,6
17217,12,27798,Electronic,0
17218,12,27799,Hip-Hop,3
17221,12,27802,Pop,6
17222,12,27803,Experimental,1
17223,12,27804,Folk,2
17224,12,27805,Pop,6
17267,2,27855,Folk,2
17268,2,27856,Folk,2
17278,1,27866,Experimental,1
17331,9,27945,Experimental,1
17339,9,27953,International,5
17359,9,27975,International,5
17360,9,27978,International,5
17363,9,27981,International,5
17369,6,27987,International,5
17427,8,28070,Rock,7
17429,8,28072,Rock,7
17475,30,28179,Electronic,0
17499,5,28241,Experimental,1
17518,17,28260,Rock,7
17524,17,28266,Rock,7
17532,17,28274,Rock,7
17588,13,28375,Experimental,1
17589,13,28376,Experimental,1
17689,9,28477,Pop,6
17690,9,28478,Pop,6
17691,9,28479,Pop,6
17692,9,28480,Pop,6
17693,9,28481,Pop,6
17694,9,28482,Pop,6
17695,9,28483,Pop,6
17696,9,28484,Pop,6
17697,9,28485,Pop,6
17753,1,28546,Electronic,0
17755,1,28548,Electronic,0
17759,13,28553,Electronic,0
17765,24,28571,Experimental,1
17793,2,28608,Pop,6
17830,2,28692,Rock,7
17928,3,28802,Pop,6
18099,8,29037,Electronic,0
18101,8,29039,Electronic,0
18102,8,29040,Electronic,0
18103,8,29041,Electronic,0
18104,8,29042,Electronic,0
18105,8,29043,Electronic,0
18106,8,29044,Electronic,0
18107,4,29045,Pop,6
18122,12,29128,Pop,6
18164,9,29180,Pop,6
18225,18,29243,Pop,6
18227,18,29245,Pop,6
18237,18,29255,Pop,6
18253,12,29271,Pop,6
18254,12,29272,Experimental,1
18331,15,29350,International,5
18332,15,29351,International,5
18336,15,29355,International,5
18441,9,29465,Experimental,1
18456,14,29480,Folk,2
18502,7,29526,Electronic,0
18504,7,29528,Electronic,0
18506,7,29530,Electronic,0
18546,9,29587,Hip-Hop,3
18561,7,29602,Hip-Hop,3
18612,14,29673,Electronic,0
18644,4,29718,Hip-Hop,3
18645,4,29719,Hip-Hop,3
18646,4,29720,Hip-Hop,3
18647,4,29721,Hip-Hop,3
18662,16,29738,Experimental,1
18663,16,29739,Experimental,1
18664,16,29740,Experimental,1
18665,16,29741,Experimental,1
18666,16,29742,Experimental,1
18667,16,29744,Experimental,1
18668,16,29745,Experimental,1
18669,16,29746,Experimental,1
18670,16,29747,Experimental,1
18672,16,29750,Experimental,1
18674,16,29752,Experimental,1
18727,9,29807,Rock,7
18733,9,29813,Rock,7
18736,5,29816,Electronic,0
18833,23,29961,Hip-Hop,3
18842,8,29971,Folk,2
18898,15,30041,Hip-Hop,3
18900,15,30043,Hip-Hop,3
18907,14,30050,Hip-Hop,3
18913,14,30056,Hip-Hop,3
18915,14,30058,Hip-Hop,3
18916,14,30059,Hip-Hop,3
18945,12,30090,Experimental,1
18950,12,30095,Experimental,1
18969,12,30120,Experimental,1
19032,20,30196,Instrumental,4
19033,20,30198,Experimental,1
19041,40,30230,Hip-Hop,3
19089,19,30316,Experimental,1
19231,5,30486,Pop,6
19232,5,30487,Pop,6
19233,5,30488,Pop,6
19258,5,30519,Electronic,0
19259,5,30520,Electronic,0
19260,5,30521,Electronic,0
19261,5,30522,Electronic,0
19309,1,30636,Experimental,1
19342,6,30682,Experimental,1
19350,35,30690,Experimental,1
19362,35,30702,Experimental,1
19399,1,30740,Experimental,1
19458,13,30895,Electronic,0
19570,5,31040,Electronic,0
19571,5,31041,Electronic,0
19572,5,31042,Electronic,0
19573,5,31043,Electronic,0
19574,5,31044,Electronic,0
19643,3,31165,International,5
19766,8,31356,Folk,2
19792,5,31389,Folk,2
19793,5,31390,Folk,2
19794,5,31391,Folk,2
19795,5,31392,Folk,2
19875,11,31568,Electronic,0
20083,12,31807,Folk,2
20159,3,31887,International,5
20160,3,31888,International,5
20161,3,31889,International,5
20209,4,31999,Rock,7
20211,4,32001,Rock,7
20231,9,32021,Rock,7
20280,11,32075,Rock,7
20286,11,32081,Rock,7
20387,12,32218,Electronic,0
20418,16,32325,Pop,6
20419,16,32326,Pop,6
20420,16,32327,Pop,6
20421,16,32328,Pop,6
20422,16,32329,Pop,6
20423,16,32330,Pop,6
20424,16,32331,Pop,6
20425,16,32332,Pop,6
20426,16,32333,Pop,6
20427,16,32334,Pop,6
20428,16,32335,Pop,6
20429,16,32336,Pop,6
20430,16,32337,Pop,6
20431,16,32338,Pop,6
20432,16,32339,Pop,6
20433,16,32340,Pop,6
20512,9,32433,Electronic,0
20514,9,32435,Electronic,0
20516,9,32437,Electronic,0
20517,9,32438,Electronic,0
20518,9,32439,Electronic,0
20600,4,32525,Pop,6
20744,10,32686,Hip-Hop,3
20745,10,32687,Hip-Hop,3
20747,10,32689,Hip-Hop,3
20751,10,32693,Hip-Hop,3
20752,10,32694,Hip-Hop,3
20753,10,32695,Hip-Hop,3
20792,12,32755,Hip-Hop,3
20793,12,32756,Folk,2
20796,12,32759,Pop,6
20797,12,32760,Pop,6
20823,3,32800,Folk,2
20901,10,32882,Hip-Hop,3
21026,8,33020,Rock,7
21054,5,33049,Folk,2
21055,5,33050,Folk,2
21061,4,33064,Electronic,0
21064,6,33067,International,5
21065,6,33068,International,5
21066,6,33069,International,5
21067,6,33070,International,5
21068,6,33071,International,5
21069,6,33072,International,5
21118,5,33123,Electronic,0
21119,6,33124,Electronic,0
21177,1,33203,Electronic,0
21183,31,33216,Electronic,0
21188,31,33221,Electronic,0
21233,1,33278,Experimental,1
21326,16,33415,International,5
21332,16,33422,International,5
21334,16,33424,International,5
21336,16,33426,International,5
21349,3,33446,Folk,2
21360,10,33459,Rock,7
21361,10,33460,Rock,7
21362,10,33461,Rock,7
21365,10,33465,Rock,7
21376,1,33477,Experimental,1
21384,10,33486,Experimental,1
21430,10,33538,Rock,7
21762,11,33992,Rock,7
21773,8,34003,Experimental,1
21833,13,34147,Folk,2
21841,1,34167,Hip-Hop,3
21884,11,34257,Experimental,1
21885,11,34258,Experimental,1
21886,11,34263,Experimental,1
22039,17,34484,Folk,2
22063,5,34510,Experimental,1
22064,1,34511,Pop,6
22363,27,34994,Experimental,1
22365,27,34996,Experimental,1
22376,27,35007,Experimental,1
22377,27,35008,Experimental,1
22506,6,35182,Pop,6
22508,6,35184,Pop,6
22522,12,35198,Experimental,1
22523,12,35199,Experimental,1
22528,12,35204,Experimental,1
22596,4,35296,Electronic,0
22598,2,35299,Electronic,0
22714,1,35443,Folk,2
22715,11,35444,Experimental,1
22728,1,35462,Experimental,1
22789,20,35527,Rock,7
22793,20,35534,Rock,7
22794,20,35535,Rock,7
22795,20,35537,Rock,7
22796,20,35539,Rock,7
22797,20,35541,Rock,7
22798,20,35543,Rock,7
22799,10,35544,Pop,6
22800,10,35545,Pop,6
22804,10,35549,Pop,6
22805,10,35550,Pop,6
22815,5,35569,Electronic,0
22817,2,35571,Rock,7
22848,16,35608,Pop,6
22938,16,35734,Folk,2
23259,5,36096,Electronic,0
23260,5,36097,Electronic,0
23262,5,36099,Electronic,0
23300,6,36143,Electronic,0
23301,4,36144,Electronic,0
23302,4,36145,Electronic,0
23303,4,36146,Electronic,0
23304,4,36147,Electronic,0
23363,17,36245,Electronic,0
23369,17,36257,Electronic,0
23370,17,36258,Electronic,0
23371,17,36261,Electronic,0
23380,7,36272,International,5
23381,7,36273,International,5
23383,7,36275,International,5
23384,7,36277,International,5
23393,3,36302,Hip-Hop,3
23395,3,36304,Hip-Hop,3
23409,12,36322,Folk,2
23420,12,36333,Folk,2
23449,14,36371,Pop,6
23457,14,36380,Electronic,0
23463,9,36388,Pop,6
23492,11,36428,Electronic,0
23499,11,36435,Electronic,0
23529,10,36481,Rock,7
23555,14,36526,Rock,7
23586,10,36560,Pop,6
23593,2,36567,Experimental,1
23637,7,36614,Pop,6
23638,7,36615,Pop,6
23639,7,36616,Pop,6
23640,7,36618,Pop,6
23664,7,36643,Pop,6
23679,1,36659,Electronic,0
23788,6,36799,Experimental,1
23876,16,36959,Pop,6
23878,16,36961,Pop,6
23882,16,36965,Pop,6
23883,16,36966,Pop,6
23890,15,36983,Hip-Hop,3
23891,15,36984,Hip-Hop,3
23892,15,36985,Hip-Hop,3
23893,15,36986,Hip-Hop,3
23894,15,36987,Hip-Hop,3
23895,15,36988,Hip-Hop,3
23897,15,36990,Hip-Hop,3
23899,15,36992,Hip-Hop,3
23901,15,36994,Hip-Hop,3
23904,15,36997,Hip-Hop,3
23905,5,36998,Electronic,0
23906,7,36999,International,5
23943,1,37041,Experimental,1
24013,33,37111,Instrumental,4
24014,33,37113,Instrumental,4
24018,33,37119,Instrumental,4
24020,33,37121,Experimental,1
24029,33,37131,Electronic,0
24033,33,37136,Pop,6
24038,33,37141,Instrumental,4
24044,5,37147,Rock,7
24148,7,37324,Pop,6
24149,7,37325,Pop,6
24165,2,37368,Pop,6
24166,2,37369,Pop,6
24177,6,37416,Hip-Hop,3
24178,6,37417,Hip-Hop,3
24181,6,37423,Hip-Hop,3
24268,16,37538,Experimental,1
24311,6,37592,Rock,7
24398,7,37725,Rock,7
24400,7,37727,Rock,7
24403,7,37730,Rock,7
24404,7,37731,Rock,7
24441,9,37779,Experimental,1
24443,9,37781,Experimental,1
24446,9,37784,Experimental,1
24470,2,37859,Rock,7
24486,33,37911,Instrumental,4
24495,5,37920,Electronic,0
24685,1,38312,Experimental,1
24692,13,38321,International,5
24693,7,38323,International,5
24696,9,38326,International,5
24701,6,38351,International,5
24702,6,38352,International,5
24703,6,38353,International,5
24704,6,38354,International,5
24710,4,38361,Folk,2
24711,4,38362,Folk,2
24712,4,38363,Folk,2
24714,6,38365,International,5
24740,11,38399,Folk,2
24772,2,38435,Rock,7
24787,6,38450,Experimental,1
24856,8,38522,Rock,7
24891,5,38557,Rock,7
24894,5,38560,International,5
25050,11,38775,International,5
25051,11,38776,International,5
25052,11,38777,International,5
25053,11,38778,International,5
25054,11,38779,International,5
25055,11,38780,International,5
25056,11,38781,International,5
25057,11,38782,International,5
25058,11,38783,International,5
25059,11,38784,International,5
25060,11,38785,International,5
25091,14,38817,International,5
25092,14,38818,International,5
25093,14,38819,International,5
25094,14,38820,International,5
25095,14,38821,International,5
25096,14,38822,International,5
25097,14,38823,International,5
25098,14,38824,International,5
25099,14,38825,International,5
25100,14,38826,International,5
25101,14,38827,International,5
25102,14,38828,International,5
25103,14,38829,International,5
25104,14,38830,International,5
25107,6,38833,International,5
25108,6,38834,International,5
25121,34,38847,Experimental,1
25132,34,38859,Experimental,1
25150,1,38878,Electronic,0
25151,36,38879,Experimental,1
25152,36,38880,Experimental,1
25153,36,38881,Experimental,1
25154,36,38882,Experimental,1
25156,36,38884,Experimental,1
25158,36,38886,Experimental,1
25159,36,38887,Experimental,1
25160,36,38888,Experimental,1
25162,36,38890,Experimental,1
25163,36,38891,Experimental,1
25164,36,38892,Experimental,1
25165,36,38893,Experimental,1
25166,36,38894,Experimental,1
25167,36,38895,Experimental,1
25168,36,38896,Experimental,1
25170,36,38898,Experimental,1
25171,36,38899,Experimental,1
25172,36,38900,Experimental,1
25173,36,38901,Experimental,1
25174,36,38902,Experimental,1
25175,36,38904,Experimental,1
25176,36,38905,Experimental,1
25177,36,38906,Experimental,1
25178,36,38907,Experimental,1
25179,36,38908,Experimental,1
25181,36,38910,Experimental,1
25182,36,38911,Experimental,1
25183,36,38912,Experimental,1
25185,36,38914,Experimental,1
25210,18,38955,Pop,6
25216,18,38961,Pop,6
25218,4,38964,Experimental,1
25219,4,38965,Experimental,1
25220,4,38966,Experimental,1
25221,4,38967,Experimental,1
25383,22,39188,Experimental,1
25432,22,39259,Experimental,1
25436,22,39278,Experimental,1
25446,1,39291,Electronic,0
25452,1,39298,Rock,7
25469,8,39316,Experimental,1
25470,8,39317,Experimental,1
25471,8,39318,Experimental,1
25497,1,39357,International,5
25498,1,39359,Rock,7
25504,22,39378,Experimental,1
25592,22,39484,Experimental,1
25594,2,39488,Folk,2
25636,8,39530,Pop,6
25698,3,39605,Electronic,0
25699,3,39607,Electronic,0
25721,10,39658,Pop,6
25722,10,39659,Pop,6
25723,10,39660,Pop,6
25724,10,39661,Pop,6
25725,10,39662,Pop,6
25726,10,39663,Pop,6
25727,10,39664,Pop,6
25728,10,39665,Pop,6
25729,10,39666,Pop,6
25730,10,39667,Pop,6
25893,23,39875,Experimental,1
25918,23,39900,Experimental,1
25922,23,39904,Experimental,1
26087,1,40121,Experimental,1
26088,1,40122,Experimental,1
26089,1,40123,Experimental,1
26099,4,40133,Rock,7
26100,4,40134,Rock,7
26104,10,40139,Rock,7
26106,10,40141,Rock,7
26112,18,40147,Experimental,1
26126,18,40161,Experimental,1
26138,10,40180,Experimental,1
26140,10,40182,Experimental,1
26181,7,40229,Folk,2
26182,7,40230,Folk,2
26183,7,40231,Folk,2
26184,7,40232,Folk,2
26185,7,40233,Folk,2
26186,12,40234,Folk,2
26187,12,40235,Folk,2
26188,12,40236,Folk,2
26189,12,40237,Folk,2
26190,12,40238,Folk,2
26191,12,40239,Folk,2
26192,12,40240,Folk,2
26193,12,40241,Folk,2
26194,12,40242,Folk,2
26195,12,40243,Folk,2
26196,12,40244,Folk,2
26197,12,40245,Folk,2
26201,9,40250,Instrumental,4
26382,1,40509,Experimental,1
26398,18,40525,Hip-Hop,3
26414,2,40541,Hip-Hop,3
26415,2,40542,Hip-Hop,3
26456,4,40598,Experimental,1
26499,7,40654,Instrumental,4
26500,7,40655,Instrumental,4
26501,7,40656,Instrumental,4
26502,7,40657,Instrumental,4
26503,7,40658,Instrumental,4
26504,7,40659,Instrumental,4
26505,7,40660,Instrumental,4
26517,26,40683,Electronic,0
26556,26,40725,Electronic,0
26667,4,40842,Electronic,0
26668,4,40843,Electronic,0
26669,4,40844,Electronic,0
26670,4,40845,Electronic,0
26676,26,40851,Electronic,0
26723,2,40903,Rock,7
26728,19,40908,Experimental,1
26729,19,40909,Experimental,1
26758,5,40938,Rock,7
26760,5,40940,Rock,7
26800,1,40984,Rock,7
26801,1,40985,Rock,7
26802,1,40986,Rock,7
26820,3,41018,International,5
26821,3,41019,International,5
26822,3,41020,International,5
26831,5,41054,Experimental,1
26855,1,41095,Rock,7
26886,26,41147,Electronic,0
26922,2,41191,Folk,2
26923,2,41192,Folk,2
27019,1,41310,Folk,2
27087,16,41381,Pop,6
27244,19,41568,Pop,6
27246,19,41570,Folk,2
27249,19,41573,Instrumental,4
27279,5,41605,Experimental,1
27351,10,41709,Experimental,1
27356,10,41714,Experimental,1
27454,10,41812,Rock,7
27461,12,41819,Pop,6
27462,12,41820,Pop,6
27467,12,41825,Pop,6
27591,6,41961,Rock,7
27592,6,41962,Rock,7
27595,6,41965,Rock,7
27601,23,41971,Instrumental,4
27613,23,41983,Instrumental,4
27623,20,42014,International,5
27625,20,42016,International,5
27626,20,42017,International,5
27627,20,42018,Electronic,0
27628,20,42019,Electronic,0
27629,20,42020,International,5
27632,20,42023,International,5
27634,20,42025,International,5
27638,20,42029,International,5
27639,20,42030,International,5
27640,20,42031,International,5
27642,12,42040,Hip-Hop,3
27646,12,42044,Rock,7
27647,12,42045,Hip-Hop,3
27648,12,42046,Hip-Hop,3
27650,12,42048,Pop,6
27703,31,42119,Experimental,1
27710,31,42126,Experimental,1
27713,24,42129,Experimental,1
27719,24,42135,Experimental,1
27722,24,42138,Experimental,1
27723,24,42139,Experimental,1
27725,24,42141,Experimental,1
27730,24,42146,Experimental,1
27775,32,42234,International,5
27776,32,42235,International,5
27777,32,42236,International,5
27779,32,42238,International,5
27781,32,42240,International,5
27782,32,42241,International,5
27784,32,42243,International,5
27786,32,42245,International,5
27788,32,42247,International,5
27844,3,42310,Rock,7
27902,6,42372,Electronic,0
27903,6,42373,Electronic,0
27904,6,42374,Electronic,0
27905,6,42375,Electronic,0
27906,6,42376,Electronic,0
27907,6,42377,Electronic,0
27964,7,42442,Rock,7
27985,12,42463,Folk,2
27997,12,42475,Rock,7
28104,12,42648,Folk,2
28115,12,42659,Folk,2
28198,1,42751,Pop,6
28206,14,42761,Rock,7
28225,14,42789,Rock,7
28279,15,42844,Rock,7
28285,15,42851,Rock,7
28327,33,42911,Pop,6
28330,33,42914,Pop,6
28331,33,42915,Pop,6
28376,22,42966,Experimental,1
28394,22,42984,Experimental,1
28399,15,43016,International,5
28401,15,43018,International,5
28402,15,43019,International,5
28403,15,43020,International,5
28404,15,43021,International,5
28405,15,43022,International,5
28406,15,43023,International,5
28407,15,43024,International,5
28408,15,43025,International,5
28409,15,43026,International,5
28410,15,43027,International,5
28411,15,43028,International,5
28412,15,43029,International,5
28413,15,43030,International,5
28426,26,43063,Experimental,1
28500,2,43172,International,5
28501,2,43173,International,5
28753,6,43516,International,5
28754,6,43517,International,5
28755,6,43518,International,5
28756,6,43519,International,5
28757,6,43520,International,5
28758,6,43521,International,5
28770,4,43533,International,5
28771,4,43534,International,5
28772,4,43535,International,5
28773,4,43536,International,5
28794,6,43585,International,5
28795,6,43586,International,5
28796,6,43587,International,5
28797,6,43588,International,5
28798,6,43589,International,5
28799,6,43590,International,5
28801,7,43592,International,5
28802,7,43593,International,5
28803,7,43594,International,5
28804,7,43595,International,5
28805,7,43596,International,5
28806,3,43598,International,5
28807,3,43599,International,5
28808,3,43600,International,5
28816,1,43608,Experimental,1
28829,13,43621,Folk,2
28831,13,43623,Folk,2
28897,5,43691,Experimental,1
28900,5,43695,International,5
28901,5,43696,International,5
28902,5,43697,International,5
28903,5,43698,International,5
28904,5,43699,International,5
28962,13,43761,Folk,2
28966,4,43765,International,5
28967,4,43766,International,5
28968,4,43767,International,5
28969,4,43768,International,5
28974,2,43773,Pop,6
28990,13,43796,Folk,2
29016,13,43842,Folk,2
29017,13,43843,Folk,2
29018,5,43844,Hip-Hop,3
29030,15,43856,Hip-Hop,3
29031,15,43857,Hip-Hop,3
29032,15,43858,Hip-Hop,3
29033,15,43859,Hip-Hop,3
29034,15,43860,Hip-Hop,3
29035,15,43861,Hip-Hop,3
29037,15,43863,Hip-Hop,3
29039,15,43865,Hip-Hop,3
29040,15,43866,Hip-Hop,3
29041,15,43867,Hip-Hop,3
29042,15,43868,Hip-Hop,3
29043,15,43869,Hip-Hop,3
29057,5,43883,Experimental,1
29060,5,43886,Experimental,1
29071,14,43899,Hip-Hop,3
29082,12,43911,Hip-Hop,3
29118,36,43962,Folk,2
29120,36,43965,Folk,2
29216,7,44092,Electronic,0
29234,1,44110,Experimental,1
29289,12,44169,Experimental,1
29346,6,44236,Hip-Hop,3
29414,36,44342,Experimental,1
29419,36,44347,Experimental,1
29426,36,44354,Experimental,1
29427,36,44355,Experimental,1
29567,9,44777,Folk,2
29568,5,44778,Experimental,1
29569,5,44779,Experimental,1
29570,5,44780,Experimental,1
29571,5,44781,Experimental,1
29572,5,44782,Experimental,1
29581,14,44791,Experimental,1
29582,14,44792,Experimental,1
29583,14,44793,Experimental,1
29584,14,44794,Experimental,1
29585,14,44795,Experimental,1
29586,14,44796,Experimental,1
29587,14,44797,Experimental,1
29588,14,44798,Experimental,1
29589,14,44799,Experimental,1
29590,14,44800,Experimental,1
29591,14,44801,Experimental,1
29592,14,44802,Experimental,1
29593,14,44803,Experimental,1
29594,14,44804,Experimental,1
29595,12,44805,Pop,6
29596,12,44806,Pop,6
29599,12,44809,Pop,6
29610,4,44820,International,5
29611,4,44821,International,5
29612,4,44822,International,5
29613,4,44823,International,5
